FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
OEFFHALTESTOGD.14633640,14633640,POINT (16.29866874120594 48.29159098312813),Weidling Elisabethgasse,Weidling Elisabethgasse,401,,3,https://anachb.vor.at?P=SQ&input=Weidling/Klosterneuburg%20Elisabethgasse&start=1,
OEFFHALTESTOGD.14633641,14633641,POINT (16.28446634033704 48.28949908769084),Weidling Fograben,Weidling Fograben,401,,3,https://anachb.vor.at?P=SQ&input=Weidling/Klosterneuburg%20Fograben&start=1,
OEFFHALTESTOGD.14633642,14633642,POINT (16.28540953944603 48.28921218717865),Weidling Fograben,Weidling Fograben,401,,3,https://anachb.vor.at?P=SQ&input=Weidling/Klosterneuburg%20Fograben&start=1,
OEFFHALTESTOGD.14633643,14633643,POINT (16.30333094201582 48.29279828136876),Weidling Friedhof,Weidling Friedhof,401,,3,https://anachb.vor.at?P=SQ&input=Weidling/Klosterneuburg%20Friedhof&start=1,
OEFFHALTESTOGD.14633644,14633644,POINT (16.302477542844418 48.29266088126282),Weidling Friedhof,Weidling Friedhof,401,,3,https://anachb.vor.at?P=SQ&input=Weidling/Klosterneuburg%20Friedhof&start=1,
OEFFHALTESTOGD.14633645,14633645,POINT (16.322285443023503 48.29320477481315),Weidling Gschwendt,Weidling Gschwendt,401,,3,https://anachb.vor.at?P=SQ&input=Weidling/Klosterneuburg%20Gschwendt&start=1,
OEFFHALTESTOGD.14633646,14633646,POINT (16.321845242335275 48.29282817504598),Weidling Gschwendt,Weidling Gschwendt,401,,3,https://anachb.vor.at?P=SQ&input=Weidling/Klosterneuburg%20Gschwendt&start=1,
OEFFHALTESTOGD.14633647,14633647,POINT (16.32237971240674 48.293091170161624),Weidling Gschwendt,Weidling Gschwendt,2,,2,https://anachb.vor.at?P=SQ&input=Weidling/Klosterneuburg%20Gschwendt&start=1,
OEFFHALTESTOGD.14633648,14633648,POINT (16.291392336101755 48.28455578535407),Weidling Hauptstraße,Weidling Hauptstraße,401,,3,https://anachb.vor.at?P=SQ&input=Weidling/Klosterneuburg%20Hauptstraße&start=1,
OEFFHALTESTOGD.14633649,14633649,POINT (16.29005383522317 48.28389228638807),Weidling Hauptstraße,Weidling Hauptstraße,401,,3,https://anachb.vor.at?P=SQ&input=Weidling/Klosterneuburg%20Hauptstraße&start=1,
OEFFHALTESTOGD.14633650,14633650,POINT (16.309205940614582 48.29089767935116),Weidling Kirche (Hauptstr.),Weidling Kirche (Hauptstr.),401,,3,https://anachb.vor.at?P=SQ&input=Weidling/Klosterneuburg%20Kirche&start=1,
OEFFHALTESTOGD.14633651,14633651,POINT (16.285557812591005 48.08913776937859),Mödling Franz-Skribany-Gasse,Mödling Franz-Skribany-Gasse,2,,2,https://anachb.vor.at?P=SQ&input=Mödling%20Franz-Skribany-Gasse&start=1,
OEFFHALTESTOGD.14633652,14633652,POINT (16.298111577252453 48.08162458331827),Mödling Fabriksgasse,Mödling Fabriksgasse,219,,3,https://anachb.vor.at?P=SQ&input=Mödling%20Fabriksgasse&start=1,
OEFFHALTESTOGD.14633653,14633653,POINT (16.298929073571927 48.07707528250825),Mödling Südtiroler Gasse,Mödling Südtiroler Gasse,219,,3,https://anachb.vor.at?P=SQ&input=Mödling%20Südtiroler%20Gasse&start=1,
OEFFHALTESTOGD.14633654,14633654,POINT (16.115385517783483 48.38958294792678),Hausleiten Gudenusstraße,Hausleiten Gudenusstraße,842,,3,https://anachb.vor.at?P=SQ&input=Hausleiten%20(Bz%20KO)%20Gudenusstraße&start=1,
OEFFHALTESTOGD.14633655,14633655,POINT (16.543881759858472 48.18768549663201),Groß-Enzersdorf Auvorstadt,Groß-Enzersdorf Auvorstadt,551,,3,https://anachb.vor.at?P=SQ&input=Groß-Enzersdorf%20Auvorstadt&start=1,
OEFFHALTESTOGD.14633656,14633656,POINT (16.349459278372112 48.08315486482051),Biedermannsdorf Dorfweg,Biedermannsdorf Dorfweg,"215,216,217",,3,https://anachb.vor.at?P=SQ&input=Biedermannsdorf%20Dorfweg&start=1,
OEFFHALTESTOGD.14633657,14633657,POINT (16.149018286455732 48.22263743500097),Gablitz Hochbuch,Gablitz Hochbuch,"447,448",,3,https://anachb.vor.at?P=SQ&input=Gablitz%20Hochbuch&start=1,
OEFFHALTESTOGD.14633658,14633658,POINT (16.148209792418967 48.230650635996724),Gablitz Hauersteigstraße,Gablitz Hauersteigstraße,"447,448",,3,https://anachb.vor.at?P=SQ&input=Gablitz%20Hauersteigstraße&start=1,
OEFFHALTESTOGD.14633659,14633659,POINT (16.310526243026306 48.03829437845988),Eigenheimsiedlung Grillenweg,Eigenheimsiedlung Grillenweg,301,,3,https://anachb.vor.at?P=SQ&input=Eigenheimsiedlung%20Grillenweg&start=1,
OEFFHALTESTOGD.14633660,14633660,POINT (16.31093054417397 48.03916527839468),Eigenheimsiedlung Grillenweg,Eigenheimsiedlung Grillenweg,301,,3,https://anachb.vor.at?P=SQ&input=Eigenheimsiedlung%20Grillenweg&start=1,
OEFFHALTESTOGD.14633661,14633661,POINT (16.280563212475613 48.12674716927378),Perchtoldsdorf Sebastian-Kneipp-Gasse,Perchtoldsdorf Sebastian-Kneipp-Gasse,1,,2,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Sebastian-Kneipp-Gasse&start=1,
OEFFHALTESTOGD.14633662,14633662,POINT (16.281039311759663 48.12669916986268),Perchtoldsdorf Sebastian-Kneipp-Gasse,Perchtoldsdorf Sebastian-Kneipp-Gasse,2,,2,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Sebastian-Kneipp-Gasse&start=1,
OEFFHALTESTOGD.14633663,14633663,POINT (16.120550639994086 48.163250645463776),Wolfsgraben Hauptstraße,Wolfsgraben Hauptstraße,"250,253,453,458",,3,https://anachb.vor.at?P=SQ&input=Wolfsgraben%20(NÖ)%20Hauptstraße&start=1,
OEFFHALTESTOGD.14633664,14633664,POINT (16.120793239749684 48.16324464481173),Wolfsgraben Hauptstraße,Wolfsgraben Hauptstraße,"250,253,453,458",,3,https://anachb.vor.at?P=SQ&input=Wolfsgraben%20(NÖ)%20Hauptstraße&start=1,
OEFFHALTESTOGD.14632253,14632253,POINT (16.28127281230444 48.13250316945558),Liesing Bad (Perchtoldsdorfer Straße),Liesing Bad (Perchtoldsdorfer Straße),"207,255,256,257,258,61B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Liesing%20Bad&start=1,
OEFFHALTESTOGD.14632254,14632254,POINT (16.28145691664613 48.132479189212695),Liesing Bad (Perchtoldsdorfer Straße),Liesing Bad (Perchtoldsdorfer Straße),"255,256,257,258",,3,https://anachb.vor.at?P=SQ&input=Wien%20Liesing%20Bad&start=1,
OEFFHALTESTOGD.14632255,14632255,POINT (16.290040411792265 48.13403196923894),Liesing Feuerwache,Liesing Feuerwache,61A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Liesing%20Feuerwache&start=1,
OEFFHALTESTOGD.14632256,14632256,POINT (16.290821912522386 48.1340379691883),Liesing Feuerwache,Liesing Feuerwache,61A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Liesing%20Feuerwache&start=1,
OEFFHALTESTOGD.14632257,14632257,POINT (16.293615711775082 48.13361226956347),Liesing Friedhof,Liesing Friedhof,61A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Liesing%20Friedhof&start=1,
OEFFHALTESTOGD.14632258,14632258,POINT (16.294091812107485 48.133642269313235),Liesing Friedhof,Liesing Friedhof,61A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Liesing%20Friedhof&start=1,
OEFFHALTESTOGD.14632259,14632259,POINT (16.334147711852147 48.204020969247544),Moeringgasse,Moeringgasse,48A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Moeringgasse&start=1,
OEFFHALTESTOGD.14632260,14632260,POINT (16.414344618154153 48.13472134234684),Sebastianbrücke,Sebastianbrücke,"266,70A,N17",,3,https://anachb.vor.at?P=SQ&input=Wien%20Sebastianbrücke&start=1,
OEFFHALTESTOGD.14632261,14632261,POINT (16.41462311861781 48.13450554175991),Sebastianbrücke,Sebastianbrücke,"266,70A,N17",,3,https://anachb.vor.at?P=SQ&input=Wien%20Sebastianbrücke&start=1,
OEFFHALTESTOGD.14632262,14632262,POINT (16.3062550129769 48.13651396955526),Liesinger-Flur-Gasse,Liesinger-Flur-Gasse,64A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Liesinger-Flur-Gasse&start=1,
OEFFHALTESTOGD.14632263,14632263,POINT (16.48921481259869 48.24228207009747),Grete-Zimmer-Gasse,Grete-Zimmer-Gasse,97A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Grete-Zimmer-Gasse&start=1,
OEFFHALTESTOGD.14632264,14632264,POINT (16.29545721238269 48.15943956955938),Mona-Lisa-Steiner-Weg,Mona-Lisa-Steiner-Weg,63A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Mona-Lisa-Steiner-Weg&start=1,
OEFFHALTESTOGD.14632265,14632265,POINT (16.29573571188759 48.1594635692614),Mona-Lisa-Steiner-Weg,Mona-Lisa-Steiner-Weg,63A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Mona-Lisa-Steiner-Weg&start=1,
OEFFHALTESTOGD.14632266,14632266,POINT (16.406295850012114 48.302431844996775),Hagenbrunner Straße,Hagenbrunner Straße,501,,3,https://anachb.vor.at?P=SQ&input=Wien%20Hagenbrunner%20Straße&start=1,
OEFFHALTESTOGD.14632267,14632267,POINT (16.406852850296417 48.302240644744536),Hagenbrunner Straße,Hagenbrunner Straße,"501,510",,3,https://anachb.vor.at?P=SQ&input=Wien%20Hagenbrunner%20Straße&start=1,
OEFFHALTESTOGD.14632268,14632268,POINT (16.40915253015814 48.27771684400629),Edergasse,Edergasse,501,,3,https://anachb.vor.at?P=SQ&input=Wien%20Edergasse&start=1,
OEFFHALTESTOGD.14632269,14632269,POINT (16.298304912957086 48.15352486964693),"Atzgersdorf, Bildungscampus (Wiegelestraße)","Atzgersdorf, Bildungscampus (Wiegelestraße)",64A,,2,"https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorf,%20Bildungscampus&start=1",
OEFFHALTESTOGD.14632270,14632270,POINT (16.306057312909648 48.15225436923737),Auer-Welsbach-Straße,Auer-Welsbach-Straße,64A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Auer-Welsbach-Straße&start=1,
OEFFHALTESTOGD.14632271,14632271,POINT (16.306174112413732 48.15233826953288),Auer-Welsbach-Straße,Auer-Welsbach-Straße,64A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Auer-Welsbach-Straße&start=1,
OEFFHALTESTOGD.14632272,14632272,POINT (16.294172612714224 48.13769496959296),Seybelgasse,Seybelgasse,64A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Seybelgasse&start=1,
OEFFHALTESTOGD.14632273,14632273,POINT (16.294523012919008 48.1375270700818),Seybelgasse,Seybelgasse,64A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Seybelgasse&start=1,
OEFFHALTESTOGD.14632274,14632274,POINT (16.42596451222134 48.25615986942742),Hans-Czermak-Gasse,Hans-Czermak-Gasse,27B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Hans-Czermak-Gasse&start=1,
OEFFHALTESTOGD.14632275,14632275,POINT (16.42581181215192 48.25616587013788),Hans-Czermak-Gasse,Hans-Czermak-Gasse,27B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Hans-Czermak-Gasse&start=1,
OEFFHALTESTOGD.14632276,14632276,POINT (16.426449613026705 48.25760726967133),Satzingerweg,Satzingerweg,27B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Satzingerweg&start=1,
OEFFHALTESTOGD.14632277,14632277,POINT (16.47158091224405 48.23276286925645),Guido-Lammer-Gasse,Guido-Lammer-Gasse,22A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Guido-Lammer-Gasse&start=1,
OEFFHALTESTOGD.14632278,14632278,POINT (16.47176061330554 48.23276886991337),Guido-Lammer-Gasse,Guido-Lammer-Gasse,22A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Guido-Lammer-Gasse&start=1,
OEFFHALTESTOGD.14632279,14632279,POINT (16.29941881260636 48.158390969867256),Wildgartenallee,Wildgartenallee,63A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Wildgartenallee&start=1,
OEFFHALTESTOGD.14632280,14632280,POINT (16.299526611979605 48.15844486961063),Wildgartenallee,Wildgartenallee,63A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Wildgartenallee&start=1,
OEFFHALTESTOGD.14632281,14632281,POINT (16.4522177324502 48.28035322856445),Triestinggasse,Triestinggasse,510,,3,https://anachb.vor.at?P=SQ&input=Wien%20Triestinggasse&start=1,
OEFFHALTESTOGD.14632282,14632282,POINT (16.4568171315183 48.27941462767629),Ispergasse,Ispergasse,510,,3,https://anachb.vor.at?P=SQ&input=Wien%20Ispergasse&start=1,
OEFFHALTESTOGD.14632283,14632283,POINT (16.486627712461118 48.25681186989584),Halblehenweg,Halblehenweg,"28A,85A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Halblehenweg&start=1,
OEFFHALTESTOGD.14632284,14632284,POINT (16.48667261269367 48.25689556969181),Halblehenweg,Halblehenweg,28A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Halblehenweg&start=1,
OEFFHALTESTOGD.14632285,14632285,POINT (16.452904913042605 48.268634769559746),Wassermanngasse,Wassermanngasse,29B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Wassermanngasse&start=1,
OEFFHALTESTOGD.14632286,14632286,POINT (16.234807321210955 48.13813260478099),Jakob-Sommerbauer-Straße,Jakob-Sommerbauer-Straße,"250,253",,3,https://anachb.vor.at?P=SQ&input=Wien%20Jakob-Sommerbauer-Straße&start=1,
OEFFHALTESTOGD.14632287,14632287,POINT (16.234618720426106 48.13803070488536),Jakob-Sommerbauer-Straße,Jakob-Sommerbauer-Straße,"250,253",,3,https://anachb.vor.at?P=SQ&input=Wien%20Jakob-Sommerbauer-Straße&start=1,
OEFFHALTESTOGD.14632288,14632288,POINT (16.2159024116015 48.20709816982874),Wolfgang-Pauli-Gasse,Wolfgang-Pauli-Gasse,"50A,50B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Wolfgang-Pauli-Gasse&start=1,
OEFFHALTESTOGD.14632289,14632289,POINT (16.214694177037586 48.209558712764526),Herzmanskystraße,Herzmanskystraße,"451,453,50A",,3,https://anachb.vor.at?P=SQ&input=Wien%20Herzmanskystraße&start=1,
OEFFHALTESTOGD.14632290,14632290,POINT (16.214653812753568 48.209558670122306),Herzmanskystraße,Herzmanskystraße,"451,453,50A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Herzmanskystraße&start=1,
OEFFHALTESTOGD.14632291,14632291,POINT (16.214900776662084 48.20945101215441),Herzmanskystraße,Herzmanskystraße,"451,50A,N49",,3,https://anachb.vor.at?P=SQ&input=Wien%20Herzmanskystraße&start=1,
OEFFHALTESTOGD.14632292,14632292,POINT (16.369882612818426 48.17626326968682),Leebgasse/Siccardsburggasse,Leebgasse/Siccardsburggasse,"1,11,18,6",,1,https://anachb.vor.at?P=SQ&input=Wien%20Leebgasse/Siccardsburggasse&start=1,
OEFFHALTESTOGD.14632293,14632293,POINT (16.370295911924277 48.17577796964813),Leebgasse/Siccardsburggasse,Leebgasse/Siccardsburggasse,"1,18,6",,1,https://anachb.vor.at?P=SQ&input=Wien%20Leebgasse/Siccardsburggasse&start=1,
OEFFHALTESTOGD.14632294,14632294,POINT (16.349769412259995 48.22983676965714),Anastasius-Grün-Gasse,Anastasius-Grün-Gasse,"1,40,41,42,D",,1,https://anachb.vor.at?P=SQ&input=Wien%20Anastasius-Grün-Gasse&start=1,
OEFFHALTESTOGD.14632295,14632295,POINT (16.350236511839867 48.230165869294304),Anastasius-Grün-Gasse (Währinger Gürtel),Anastasius-Grün-Gasse (Währinger Gürtel),"37,38",,1,https://anachb.vor.at?P=SQ&input=Wien%20Anastasius-Grün-Gasse&start=1,
OEFFHALTESTOGD.14632898,14632898,POINT (16.308280498191184 48.10944547895359),Brunn/Geb. Industriestraße B Ost,Brunn/Geb. Industriestraße B Ost,270,,3,https://anachb.vor.at?P=SQ&input=Brunn%20am%20Gebirge%20Industriestraße%20B%20Ost&start=1,
OEFFHALTESTOGD.14632899,14632899,POINT (16.2819239996449 48.111436788241974),Brunn/Geb. Ferdinand-Hanusch-Gasse,Brunn/Geb. Ferdinand-Hanusch-Gasse,260,,3,https://anachb.vor.at?P=SQ&input=Brunn%20am%20Gebirge%20Ferdinand-Hanusch-Gasse&start=1,
OEFFHALTESTOGD.14632900,14632900,POINT (16.282076699489394 48.11143078874616),Brunn/Geb. Ferdinand-Hanusch-Gasse,Brunn/Geb. Ferdinand-Hanusch-Gasse,260,,3,https://anachb.vor.at?P=SQ&input=Brunn%20am%20Gebirge%20Ferdinand-Hanusch-Gasse&start=1,
OEFFHALTESTOGD.14632901,14632901,POINT (16.25071211228287 48.00822936984964),Baden Mühlgasse,Baden Mühlgasse,D,,2,https://anachb.vor.at?P=SQ&input=Baden%20bei%20Wien%20Mühlgasse&start=1,
OEFFHALTESTOGD.14632902,14632902,POINT (16.576284092806237 48.35646418534084),Großengersdorf Rochusgasse,Großengersdorf Rochusgasse,"530,531",,3,https://anachb.vor.at?P=SQ&input=Großengersdorf%20Rochusgasse&start=1,
OEFFHALTESTOGD.14632903,14632903,POINT (16.576382893201792 48.35658358497747),Großengersdorf Rochusgasse,Großengersdorf Rochusgasse,"530,531",,3,https://anachb.vor.at?P=SQ&input=Großengersdorf%20Rochusgasse&start=1,
OEFFHALTESTOGD.14632904,14632904,POINT (16.5650731508788 48.30283218925468),Deutsch-Wagram Bahnhof,Deutsch-Wagram Bahnhof,"520,521,554",,3,https://anachb.vor.at?P=SQ&input=Deutsch-Wagram%20Bahnhof&start=1,
OEFFHALTESTOGD.14632905,14632905,POINT (16.56505515063597 48.302957589499854),Deutsch-Wagram Bahnhof,Deutsch-Wagram Bahnhof,"520,521,522,554,SV901",,3,https://anachb.vor.at?P=SQ&input=Deutsch-Wagram%20Bahnhof&start=1,
OEFFHALTESTOGD.14632906,14632906,POINT (16.572969257342375 48.31182448680997),Helmahof Albrecht-Dürer-Gasse,Helmahof Albrecht-Dürer-Gasse,"520,521",,3,https://anachb.vor.at?P=SQ&input=Helmahof%20Albrecht-Dürer-Gasse&start=1,
OEFFHALTESTOGD.14632907,14632907,POINT (16.572978257990663 48.31161538670132),Helmahof Albrecht-Dürer-Gasse,Helmahof Albrecht-Dürer-Gasse,"520,521",,3,https://anachb.vor.at?P=SQ&input=Helmahof%20Albrecht-Dürer-Gasse&start=1,
OEFFHALTESTOGD.14632908,14632908,POINT (16.575080359890727 48.31414258610768),Helmahof Andreas-Reischek-Gasse,Helmahof Andreas-Reischek-Gasse,"520,521",,3,https://anachb.vor.at?P=SQ&input=Helmahof%20Andreas-Reischek-Gasse&start=1,
OEFFHALTESTOGD.14632909,14632909,POINT (16.575233059279544 48.31409478540295),Helmahof Andreas-Reischek-Gasse,Helmahof Andreas-Reischek-Gasse,"520,521",,3,https://anachb.vor.at?P=SQ&input=Helmahof%20Andreas-Reischek-Gasse&start=1,
OEFFHALTESTOGD.14632910,14632910,POINT (16.580263694057678 48.35858928395593),Großengersdorf Bockfließer Straße,Großengersdorf Bockfließer Straße,"530,531",,3,https://anachb.vor.at?P=SQ&input=Großengersdorf%20Bockfließer%20Straße&start=1,
OEFFHALTESTOGD.14632911,14632911,POINT (16.444689715513608 48.13099223117686),Kledering Gärtnergasse,Kledering Gärtnergasse,266,,3,https://anachb.vor.at?P=SQ&input=Kledering%20Gärtnergasse&start=1,
OEFFHALTESTOGD.14632912,14632912,POINT (16.380047179694056 48.33937745469477),Klein-Engersdorf Schottenbreite,Klein-Engersdorf Schottenbreite,853,,3,https://anachb.vor.at?P=SQ&input=Klein-Engersdorf%20Schottenbreite&start=1,
OEFFHALTESTOGD.14632913,14632913,POINT (16.38010107889154 48.33949685413428),Klein-Engersdorf Schottenbreite,Klein-Engersdorf Schottenbreite,853,,3,https://anachb.vor.at?P=SQ&input=Klein-Engersdorf%20Schottenbreite&start=1,
OEFFHALTESTOGD.14632914,14632914,POINT (16.374773979971025 48.33989695635692),Klein-Engersdorf Schießbergweg,Klein-Engersdorf Schießbergweg,853,,3,https://anachb.vor.at?P=SQ&input=Klein-Engersdorf%20Schießbergweg&start=1,
OEFFHALTESTOGD.14632915,14632915,POINT (16.374782979144044 48.33995665614924),Klein-Engersdorf Schießbergweg,Klein-Engersdorf Schießbergweg,853,,3,https://anachb.vor.at?P=SQ&input=Klein-Engersdorf%20Schießbergweg&start=1,
OEFFHALTESTOGD.14632916,14632916,POINT (16.3671742815221 48.34224955882246),Klein-Engersdorf Gewerbegebiet,Klein-Engersdorf Gewerbegebiet,857,,3,https://anachb.vor.at?P=SQ&input=Klein-Engersdorf%20Gewerbegebiet&start=1,
OEFFHALTESTOGD.14632917,14632917,POINT (16.36687788111573 48.342052458612315),Klein-Engersdorf Gewerbegebiet,Klein-Engersdorf Gewerbegebiet,857,,3,https://anachb.vor.at?P=SQ&input=Klein-Engersdorf%20Gewerbegebiet&start=1,
OEFFHALTESTOGD.14632918,14632918,POINT (16.384889078150316 48.33762785264907),Klein-Engersdorf Flandorferweg,Klein-Engersdorf Flandorferweg,853,,3,https://anachb.vor.at?P=SQ&input=Klein-Engersdorf%20Flandorferweg&start=1,
OEFFHALTESTOGD.14632919,14632919,POINT (16.383460778467278 48.33792045341688),Klein-Engersdorf Flandorferweg,Klein-Engersdorf Flandorferweg,853,,3,https://anachb.vor.at?P=SQ&input=Klein-Engersdorf%20Flandorferweg&start=1,
OEFFHALTESTOGD.14632920,14632920,POINT (16.606107986037802 48.09366787479279),Kleinneusiedl Fischamender Str.,Kleinneusiedl Fischamender Str.,"221,272",,3,https://anachb.vor.at?P=SQ&input=Kleinneusiedl%20Fischamender%20Str.&start=1,
OEFFHALTESTOGD.14632921,14632921,POINT (16.60592828598836 48.09426187531022),Kleinneusiedl Fischamender Str.,Kleinneusiedl Fischamender Str.,"221,272",,3,https://anachb.vor.at?P=SQ&input=Kleinneusiedl%20Fischamender%20Str.&start=1,
OEFFHALTESTOGD.14632922,14632922,POINT (16.60548818498562 48.09198177503088),Kleinneusiedl Kirche,Kleinneusiedl Kirche,"221,272",,3,https://anachb.vor.at?P=SQ&input=Kleinneusiedl%20Kirche&start=1,
OEFFHALTESTOGD.14632923,14632923,POINT (16.603898082154426 48.08860357596368),Kleinneusiedl Enzersdorfer Weg,Kleinneusiedl Enzersdorfer Weg,"221,272",,3,https://anachb.vor.at?P=SQ&input=Kleinneusiedl%20Enzersdorfer%20Weg&start=1,
OEFFHALTESTOGD.14632924,14632924,POINT (16.463797079036027 48.33860112445864),Seyring Alfred-Fröhlich-Straße,Seyring Alfred-Fröhlich-Straße,"500,505,G3",,3,https://anachb.vor.at?P=SQ&input=Seyring%20Alfred-Fröhlich-Straße&start=1,
OEFFHALTESTOGD.14632925,14632925,POINT (16.463437778361506 48.33850562474276),Seyring Alfred-Fröhlich-Straße,Seyring Alfred-Fröhlich-Straße,"500,505,G3",,3,https://anachb.vor.at?P=SQ&input=Seyring%20Alfred-Fröhlich-Straße&start=1,
OEFFHALTESTOGD.14632926,14632926,POINT (16.406475625282354 48.39758184490726),Kleinrötz Hauptplatz,Kleinrötz Hauptplatz,857,,3,https://anachb.vor.at?P=SQ&input=Kleinrötz%20Hauptplatz&start=1,
OEFFHALTESTOGD.14632927,14632927,POINT (16.339748639862453 48.28995926870836),Klosterneuburg Kammerjoch,Klosterneuburg Kammerjoch,400,,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Kammerjoch&start=1,
OEFFHALTESTOGD.14632928,14632928,POINT (16.33985644015716 48.289642468316096),Klosterneuburg Kammerjoch,Klosterneuburg Kammerjoch,400,,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Kammerjoch&start=1,
OEFFHALTESTOGD.14632929,14632929,POINT (16.33835624080535 48.29131006901115),Klosterneuburg Lothringerstiege,Klosterneuburg Lothringerstiege,400,,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Lothringerstiege&start=1,
OEFFHALTESTOGD.14632930,14632930,POINT (16.33790714093017 48.29151326939408),Klosterneuburg Lothringerstiege,Klosterneuburg Lothringerstiege,400,,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Lothringerstiege&start=1,
OEFFHALTESTOGD.14632931,14632931,POINT (16.329696544929575 48.295362271922336),Klosterneuburg Agnesbrücke,Klosterneuburg Agnesbrücke,"1,2,401",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Agnesbrücke&start=1,
